id,url or alias text,referring record id,number of referrals,type,associated publisher,tags,name/title,language,authors,date of publication,plain text,image reference,anchor text,
fbcfa411-eb27-523f-ada0-8bc94325d594,http://www.startribune.com,6542199016 6543378329 6003650378 ,3,domain,Star-Tribune,Referring International NAmerica ,Star-Tribune,null,null,null,null,null,null,
239d7251-e072-5860-b41a-3eb239157152,https://www.smh.com.au,393010549421641729 ,1,domain,Sydney Morning Herald,Referring International Oceania ,Sydney Morning Herald,null,null,null,null,null,null,
f63c6b0e-eb3c-5c72-889e-bd8fa5367586,https://www.tabletmag.com/,1242482491329576961 111493200954392576 111096769047298048 ,3,domain,Tablet Magazine,Referring Jewish NAmerica ,Tablet Magazine,null,null,null,null,null,null,
aa608644-f6a8-54ee-8b18-0d3d96ce4b83,https://www.ap.org/,125055184043913216 217042744525332481 169624703680512000 168357774772813824 167968241870843904 174535237940940801 124887701571907584 165182685201969152 165595270090981376 175352507579645952 ,10,domain,The Associated Press,Referring Wire NAmerica ,The Associated Press,null,null,null,null,null,null,
19c502f3-dd1a-58e1-b8f2-a3bbd3597553,www.theatlantic.com,8992602148 35530693329031169 1227824892 69443388897890304 14302212249 15445982191 14695619209 13322217304 12282140064 ,9,domain,The Atlantic,Referring International NAmerica ,The Atlantic,null,null,null,null,null,null,
6d9a8b67-4f60-54c7-9b28-a1f210ff052f,https://www.economist.com/,331586258537181184 584018737214402560 756530203195736064 335711394961952768 188256965246455808 108969484953456640 579351037573767168 105436605724106752 ,8,domain,The Economist,left-center Referring International Europe ,The Economist,null,null,null,null,null,null,
4dba4d96-20ca-5090-b79d-11cdcdfcf7dd,https://forward.com/,438689883839016960 375599117562417152 364670902216032256 169962538073726977 506547245798281216 525021401615302656 559723618826211328 412801870886084610 274709781212704768 368374799845711872 284318857676603392 438042570372165632 412798019793604608 543415676128333824 99216845218918400 321683431266328576 175210859214286848 476387523778736128 488139878874374144 491396544667844608 342322569279569920 409177540243513345 347806080539168769 340454037679927296 552869174062891010 453522388609949698 271996004310585344 562291552887001088 491208112041639937 438367214593671168 530447278272954368 806699368732508161 243015983432888320 468068163389640704 ,34,domain,The Forward,Referring Jewish NAmerica ,The Forward,null,null,null,null,null,null,
6303c567-b9a1-53df-94ce-d3ea99ae2b31,https://thehill.com,0dcc12bd-e822-5f0d-ad4a-ec3c0f364cee_1625777472590 ,1,domain,The Hill,center Referring International NAmerica ,The Hill,null,null,null,null,null,null,
f5fcfab6-aaef-5b5a-bb72-de62273f4c9b,https://www.huffpost.com/,111813300806885377 627263864774754304 383246149739479040 648881071623405568 514608137630797824 375671437916639232 316899349911187456 383298898648788992 342720000479596544 431161022334763008 265934731642814464 489511160694050816 223493728172654594 330403759857475585 575307584401457152 539494033752461312 288370077949104131 322372247010541568 661240301693050880 564826342601285632 595508948054081536 481958165656137728 609537330454638592 362584886575509504 344888284662616064 481852843805376512 401021162869645312 433302598171377664 568473428560351232 595606336181665792 535189602525773824 238713541115392000 703699852790640640 278550547148189696 540265005271482369 314198360410165248 313699507261034496 306563296021069825 464473859190972417 375656622707965952 532612790805331968 491653401688932352 160143501818994688 275136924195377152 823613217498890241 383300543419928576 587665093061578752 576055918477090816 319642088381759489 548245500852727808 677206235222028289 605017586921664512 316917349926182914 317006716950687744 324592491787591680 532613676000628736 349931676803137538 535889203590987776 424276846599892992 289855598802120705 542309858624937984 36096499553140737 530130267118133249 560472760653463552 540266847716016129 294551815977066496 ,66,domain,The Huffington Post,left-center Referring International NAmerica ,The Huffington Post,null,null,null,null,null,null,
4e253c71-cb16-5bff-9921-63888b6ed6e2,https://theintercept.com,0dcc12bd-e822-5f0d-ad4a-ec3c0f364cee_1625777472590 ,1,domain,The Intercept,left Referring International NAmerica ,The Intercept,null,null,null,null,null,null,
ca50afd0-1e6b-58b1-bcd0-cb669764bd01,www.thenation.com,1576991770 1131010556 ,2,domain,The Nation,Referring International NAmerica ,The Nation,null,null,null,null,null,null,
baf4c0e2-5ffd-5533-90e3-d5d22e0ea154,https://www.newyorker.com/,474611020158488576 553323198121791488 964411414843613185 131400434488311808 193418054384877568 177098291585097728 491587242826035200 425985232102121472 374560677203296256 322009714714103809 565114851417022465 457665719283757056 915351411260628992 321688336643272704 577882842799165440 177170504946434048 491221827969363968 ,17,domain,The New Yorker,left Referring International NAmerica ,The New Yorker,null,null,null,null,null,null,
8761ed0f-ccae-5b95-81cd-70deb449aeeb,https://www.sltrib.com,1012361576970506240 ,1,domain,The Salt Lake Tribune,Referring International NAmerica ,The Salt Lake Tribune,null,null,null,null,null,null,
6c699ff9-3ec7-5925-9552-f98090ee2619,https://www.thetimes.co.uk,565793924812656640 248354649973874688 ,2,domain,The Times,Referring International Europe ,The Times,null,null,null,null,null,null,
857db717-0bf8-5fb9-9bc2-adb073a0bd4c,https://vancouversun.com,514905919168069632 238631366181388288 286964710929223680 210332880063307776 152654491236302848 397865064931143680 398844284457066496 459710190380941312 375707461401190400 685434993456345088 684489966798385152 320182295573188608 311496305644040192 156888691585986561 189571933908639745 451931030950117376 338764107006218240 170926686068670464 156475565317169152 113338757981286401 428622347755474944 194411520103432192 291326817871212547 288761608367382528 451330261809000448 315937121187811328 146262847679250432 675460069111275521 326622262662922241 ,29,domain,The Vancouver Sun,Referring International NAmerica ,The Vancouver Sun,null,null,null,null,null,null,
e23a2832-d0ea-58bb-bf7b-4c83f1dfabfd,https://www.washingtonpost.com,0dcc12bd-e822-5f0d-ad4a-ec3c0f364cee_1625777472590 52e92f7f-963d-528d-ae7d-958a7e5e1c95_1626013449884 1227975574720786437 ,3,domain,The Washington Post,left-center Referring International NAmerica ,The Washington Post,null,null,null,null,null,null,
9534faa5-2c26-55bd-a20b-5801af079866,https://windsorstar.com,476931593811292160 464936478959603712 464390403538825216 831334928499535872 582697137982566400 417742465551327232 329051549739384835 316987777298350080 463822861879095298 286570178941161472 435719633262215168 518173446619287553 138963991589421056 ,13,domain,The Windsor Star,Referring International NAmerica ,The Windsor Star,null,null,null,null,null,null,
e3101450-97cd-5090-8b3b-5baaed2840cc,https://www.theblaze.com/,376043033520664576 ,1,domain,TheBlaze,right Referring International NAmerica ,TheBlaze,null,null,null,null,null,null,
fed83b0a-8a2f-5ab0-be56-0614d352bf1b,https://time.com/,988450939660054537 130034179059621889 946823821289549824 299318667366256640 779064906242990080 844939076172066816 307492868908527616 441366123054120960 205777092581928961 160037326091862017 337218257348067330 823989831806099460 407808829007884288 1072477726156746752 266168028658532352 441580175537737728 324891002697560064 349985804606640129 580463895174881280 205140873640550400 438808402521628672 260280324326584320 882776926762541056 ,23,domain,Time,Referring International NAmerica ,Time,null,null,null,null,null,null,
afd34292-6881-5dfd-8be9-65203b98633d,usnews.com,26021186349563904 ,1,domain,U.S. News & World Report,Referring International NAmerica ,U.S. News & World Report,null,null,null,null,null,null,
86f179f3-bc6c-52da-a096-e9a5dfe0d4af,https://www.usatoday.com,0dcc12bd-e822-5f0d-ad4a-ec3c0f364cee_1625777472590 ,1,domain,USA Today,center Referring International NAmerica ,USA Today,null,null,null,null,null,null,
152f6c49-fe3e-5897-8560-ac98d667314f,https://www.wsj.com,0dcc12bd-e822-5f0d-ad4a-ec3c0f364cee_1625777472590 ,1,domain,Wall Street Journal,right-center Referring International NAmerica ,Wall Street Journal,null,null,null,null,null,null,
0ae36547-528b-53cf-8df5-57bb82f96302,http://www.xinhuanet.com,1132172664733200384 951739695548874752 ,2,domain,Xinhua,Referring Wire Asia ,Xinhua,null,null,null,null,null,null,
2d6a4fed-a2a3-560b-b142-e09e3f4e6390,@Jerusalem_Post,516597256246796289 226650585422770176 99311817125412864 448651156370518016 89183684028153856 448593566110330880 1162060602623365120 141223904701194240 24671162933 494334770063482880 604293956520779776 143676756199620610 1182451708275724289 141573362005712897 32114715542945792 448851144409096192 110242728062889984 982005355591946246 597758691505512448 801349333698416641 1375410960765161472 448549713206575105 80267220508352512 466303375697403905 250008093268795392 104559799848546305 6393681254813696 ,27,twitter handle,Jpost,Source Journalist ,JPost,null,null,null,null,null,null,
32e127d2-9651-57bd-8477-61faadda20e5,['Jerusalem Post' 'Jpost'],cbf7faf1-dffb-57d7-ba85-3ee769d03980_1626017701477 b149aefb-4fee-5539-b43e-bc2ee9bb3aa4_1625720268740 164b70ec-e21c-50de-83b1-f68c96609edf_1625930760033 a8932cad-a204-5ed3-b312-0af0273bf228_1626005941558 34e9b1cf-540a-5806-b7b8-60da3d05baf2_1625960502722 7b4ccd74-80b9-5f54-83ba-4193da0db150_1626016993232 52ff5998-fe3b-5f48-9501-e08f50bc78b5_1625982264826 78858b59-88a4-5f7e-9208-577a46450e44_1625783067365 34621962-37dc-5b9d-a187-1ecbe0de1ac7_1626001248452 df2fa1ff-5345-513a-8c83-8dd644ed54ed_1625705945076 d390a3d7-db5a-5108-b835-96a4ce4cb550_1625708496576 1a2cf74f-35d0-583b-b98f-1f0429e99789_1625754375008 38323b36-c8b0-574e-8fe8-a61911ea6233_1625723155663 492a4369-513e-59fe-8eb1-f83b70b341f1_1626022947951 6b286a48-66c6-5234-bbf9-25d9810f5610_1625930705750 465ae140-ee94-5f6f-9041-2ae6d92eb75e_1625782634726 7e3a6f81-90ba-5647-a657-a791a4bbc8b0_1625704821794 1336091706199040001 3814249337 770216819218976770 456750122018566144 99311817125412864 1283166982335062027 89183684028153856 1087801059832197120 542050723035246592 1394639203389018116 118825252850634752 250333356418551809 3688868942 560847302978699264 827286499213209600 177840862288547840 141223904701194240 90489552015339520 674624898388635648 5282385259 539065208338386945 5251908284 287332862473158658 175044050607554560 235714689781334017 5798717342 358525453612494848 305674406334697472 269067383430320128 5969034283 141555713498550273 25168842769 1198536699808305152 1364197253116801026 229163112224415744 1280511157045006336 290206688273903616 337657678325239808 217961986238070785 1132720772630372352 1181316489414168576 1175024412342534144 160009176150581248 268070704392593408 80267220508352512 25651400323108864 188010792447258624 175050150266404864 99323663471493121 25036110713 270525202046255104 322392713016262656 1264532003740880896 ,70,text aliases,Jerusalem Post,Israeli English Current-Affairs right-center Source MENA ,Jerusalem Post,null,null,null,null,null,null,
4041a3fc-5e79-563b-985f-952ae0257f9d,['Maariv' "Ma'ariv" 'NRG'],ab4b0daa-c593-588a-bacc-1be538ac626d_1626000011680 412d9527-e396-5899-8f32-0e685d830351_1625780118184 705efcca-d85d-554a-b099-2e9ca6034d96_1625780117302 34ef7ed6-92e5-5817-8d87-f32a2c553e59_1625940513962 7f5898a9-3184-5719-ae58-e47b32fda05f_1625780077511 6664594e-2049-5206-8930-b37d839588cc_1625934404931 0d8655a5-51e7-5f68-a668-36ae0d1384e2_1625782886223 dbff32ae-9620-5b3f-a294-23da6eacc043_1626001711857 91e91561-5b6c-5109-89e9-a1bc194eb6ff_1625751288848 ef069e68-1fdd-5007-944b-4b9acf43cb0c_1626016969176 827904803330260998 1225559376297168896 227154389624840194 1199322135048708096 828320328401219586 701176324346540032 818853536788267012 981515283104923649 1365797290447896576 484806839507628033 372696843362508801 407925981593083904 828395560038178816 269442056273928192 1333823017198120962 828323198492168192 117268186457571329 1175849275680526339 1413526619063562243 165055705156554752 558393450782269441 1176168511795679237 265638718336036864 270275548067033088 2531289086 850353945457373184 850396520771923972 289728598091366400 269067028462198784 530552221701009409 828453734699114496 851494993093160960 1327704779011788809 ,43,text aliases,Jerusalem Post,Israeli Hebrew Current-Affairs right-center Source MENA ,Maariv,null,null,null,null,null,null,
